,Price,Address,Specifics,Full_address
741,"$2,799,000",135 Morden Road,"3BD3BA8 Parking2,134 sqft","135 Morden Rd, Oakville, ON L6K 2R8"
742,"$1,195,000",21 Hillview Drive,"4BD4BA0 Parking19,166 sqft","21 Hillview Dr, Newmarket, ON L3Y 4Y3"
743,"$1,150,000",42 Chatham St,"3BD2BA5 Parking1,100-1,500 sqft","42 Chatham St, Hamilton, ON L8P 2B4"
744,"$1,399,900",149 Willow St,"2+2BD3BA6 Parking1,500-2,000 sqft","149 Willow St, Paris, ON N3L 2L4"
745,"$500,000",340 ROBERTSON CRESCENT,"4BD2BA1 Parking2,414 sqft","340 Robertson Crescent, Toronto, ON M5J 2N5"
746,"$1,299,990",171 PHILLIPS STREET,"3BD3BA2 Parking1,405 sqft","171 Phillip St, Waterloo, ON N2L 5Z5"
747,"$2,848,000",171 Hillcrest Ave,"4+1BD4BA6 Parking3,500-5,000 sqft",No Address Found
748,"$4,498,000",885 BRAESIDE STREET,"4BD3BA2 Parking3,356 sqft","Toronto, ON"
749,"$629,900",71818 MEADOW ROAD,"4BD2BA4 Parking1,753 sqft","Toronto, ON"
750,"$959,999",7831 Odell Cres,4BD3BA4 Parking,"7831 Odell Crescent, Niagara Falls, ON L2H 2Y6"
751,"$1,995,000",168 High Bluff Lane Lane,5BD3BA6 Parking,"168 High Bluff Ln, Thornbury, ON N0H 2P0"
752,"$1,499,900",83 Gladstone Ave,"4BD4BA6 Parking2,500-3,000 sqft",No Address Found
753,"$699,900",20 Victoria Rd N,"2BD1BA2 Parking700-1,100 sqft","20 Victoria Rd N, Guelph, ON N1E 5G7"
754,"$299,900",454 Murray St,2BD1BA7 Parking,No Address Found
755,"$4,899,000",1515 CHARTWELL DRIVE,"5BD5BA6 Parking4,802 sqft","Pickering, ON"
756,"$1,575,000",228 Country Club Dr,"3+1BD3BA8 Parking2,000-2,500 sqft","228 Country Club Dr, King, ON L7B 1M4"
757,"$949,999",431 Northlake Dr,3BD2BA6 Parking,"431 Northlake Dr, Waterloo, ON N2V 1Y6"
758,"$888,000",75 Somerville Rd,2+2BD2BA2 Parking,"75 Somerville Rd, Acton, ON L7J 2Z7"
759,"$2,199,900",1 Tanglewood Dr,"3+1BD4BA19 Parking2,000-2,500 sqft","1 Tanglewood Trail, Thornhill, ON L3T 7M1"
760,"$1,175,000",77 Peach Tree Lane,"4BD4BA4 Parking2,500-3,000 sqft","77 Peach Tree Ln, Grimsby, ON L3M 0C1"
761,"$1,399,900",11 Pine Lane,"2+2BD3BA8 Parking2,000-2,500 sqft","11 Pine Ln, Barrie, ON L4M 4Y8"
762,"$1,149,000",51 Goodall Crt,"4BD4BA6 Parking2,500-3,000 sqft","51 Goodall Dr, Scarborough, ON M1B 5C8"
763,"$2,400,000",145 Durant Ave,4BD5BA4 Parking,"145 Durant Ave, East York, ON M4J 4W4"
764,"$1,099,900",201 Hemlock St,"4+1BD4BA5 Parking2,500-3,000 sqft","201 Hemlock St, East Zorra-Tavistock, ON N4S 7V7"
765,"$1,199,000",29 Joseph St,4BD3BA3 Parking,"29 Joseph St, Markham, ON L3P 2N2"
766,"$2,795,000",227 Crawford St,"3BD3BA1 Parking2,500-3,000 sqft","227 Crawford St, Toronto, ON M6J 2V5"
767,"$989,900",1812 Norway Lake Lane,2BD1BA3 Parking,"1812 Norway Lake Ln, North Frontenac, ON K0H 1K0"
768,"$929,000",35 Laurel Ave,3+2BD2BA2 Parking,"35 Laurel Ave, Scarborough, ON M1K 3J3"
769,"$845,000",114 Henry St,3BD1BA3 Parking,"114 Henry St, Whitby, ON L1N 6A1"
770,"$999,000",92 Holder Drive,"4BD3BA4 Parking2,307 sqft",No Address Found
771,"$549,000",14 Park Street,"4BD2BA0 Parking2,408 sqft","14 Park St, Scarborough, ON M1N 2N2"
772,"$829,000",8 Shacktown Road,"1+2BD2BA12 Parking45,302 sqft","8 Shacktown Rd, Byng Inlet, ON P0G 1B0"
773,"$949,000",32 Basil Crescent,"4BD3BA6 Parking2,155 sqft","32 Basil Hall Ct, North York, ON M2N 6Z9"
774,"$848,800",16 Chambery St,4BD3BA4 Parking,"16 Chambery Crescent, Unionville, ON L3R 5C4"
775,"$699,900",11 Dean Dr,"3+1BD3BA3 Parking2,000-2,500 sqft","11 Dean Dr, Brighton, ON K0K 1H0"
776,"$1,129,000",904 Chapel Hill Crt,"3BD3BA3 Parking2,000-2,500 sqft","904 Chapel Hill Ct, Kitchener, ON N2R 0B8"
777,"$2,349,888",28 Brookhaven Dr,"4BD5BA3 Parking3,000-3,500 sqft","28 Brookhaven Dr, North York, ON M6M 4N7"
778,"$549,000",235 John St,"2+2BD1BA2 Parking1,100-1,500 sqft","235 John St, York, ON M9N 1K1"
779,"$1,399,900",Lot123 Mckean Dr,4BD3BA6 Parking,"123 McKean Dr, Whitchurch-Stouffville, ON"
780,"$999,900",13 Scott Dr,"4BD4BA5 Parking2,500-3,000 sqft","13 Scott Dr, Richmond Hill, ON L4C 6V5"
781,"$674,900",73 Upton Cres,"3BD2BA2 Parking1,100-1,500 sqft","73 Upton Crescent, Markham, ON L3R 3T3"
782,"$1,399,000",5086 MANOR STREET,"3BD3BA3 Parking1,307 sqft",No Address Found
783,"$749,900",1119 Pelham St,3BD3BA6 Parking,"1119 Pelham St, Fonthill, ON L0S 1E4"
784,"$1,399,000",5088 MANOR STREET,"3BD3BA3 Parking1,334 sqft","Toronto, ON"
785,"$1,279,000",76 Grady Dr,4+1BD4BA4 Parking,"76 Grady Dr, Newcastle, ON L1B 1G9"
786,"$1,389,900",666 GENEVA PARK Drive,"4BD3BA1 Parking1,486 sqft","666 Geneva Park Dr, Burlington, ON L7N 3C5"
787,"$1,249,900",21 Gateway Avenue,"4BD4BA2 Parking2,298 sqft","21 Gateway Blvd, Toronto, ON"
788,"$1,129,000",904 Chapel Hill Court,"3BD3BA3 Parking2,093 sqft","904 Chapel Hill Ct, Kitchener, ON N2R 0B8"
789,"$399,000",87 Elgin Street,"5BD3BA0 Parking1,339 sqft","87 Elgin St, Thornhill, ON L3T 1W6"
790,"$1,399,900",11 Pine Lane,"2+2BD3BA8 Parking1,555 sqft","11 Pine Ln, Barrie, ON L4M 4Y8"
791,"$529,000",24 Robertson Road,"2+1BD2BA0 Parking1,012 sqft","24-2194 Robertson Rd, Nepean, ON K2H 9J5"
792,"$899,900",69 Royal Dornoch Drive,"2+3BD3BA6 Parking1,668 sqft","69 Royal Dornoch Dr, St Thomas, ON"
793,"$369,000",56 River Street,"2BD1BA3 Parking3,615 sqft","56 River St, Toronto, ON M5A 3N9"
794,"$699,900",20 Victoria Road,"2+1BD2BA3 Parking1,096 sqft",No Address Found
795,"$898,888",39 Peachtree Lane,"4BD4BA6 Parking2,850 sqft","39 Peachtree Pl, Concord, ON L4K 2C4"
796,"$699,900",11 Dean Drive,"3+1BD3BA3 Parking2,237 sqft","11 Dean Dr, Brighton, ON K0K 1H0"
797,"$699,900",891 Burwell Street,"2BD3BA2 Parking1,314 sqft","Whitby, ON"
798,"$949,900",9323 White Oak Avenue,"4BD3BA4 Parking2,103 sqft","9323 White Oak Ave, Niagara Falls, ON L2G 0E9"
799,"$1,389,900",666 Geneva Park Drive,"3+1BD3BA3 Parking1,268 sqft","666 Geneva Park Dr, Burlington, ON L7N 3C5"
800,"$699,990",15 Hunter Avenue,"2BD1BA6 Parking1,024 sqft","Toronto, ON"
801,"$949,900",250 Diana Drive,"4BD4BA0 Parking2,424 sqft","250 Dania Dr, Alpharetta, GA 30009, USA"
802,"$959,999",7831 Odell Crescent,"4BD3BA0 Parking2,438 sqft","7831 Odell Crescent, Niagara Falls, ON L2H 2Y6"
803,"$549,000",235 John Street,"2BD1BA0 Parking1,300 sqft","235 John St, York, ON M9N 1K1"
804,"$847,900",4 Redhaven Lane,"4+1BD4BA0 Parking7,143 sqft","Central Elgin, ON N5R 0B5"
805,"$799,000",1 Granville Avenue,"3BD2BA5 Parking1,710 sqft","1 Granville Ave, Hamilton, ON L8H 7E2"
806,"$489,500",37 Sheridan Street,"2BD1BA2 Parking1,110 sqft","37 Sheridan St, Oshawa, ON L1G 8A4"
807,"$999,500",28 Saybrook Garden,"4BD3BA0 Parking2,594 sqft","28 Saybrook Gardens, Stoney Creek, ON L8E 0B6"
808,"$529,900",12B Clayton Street,"2BD2BA0 Parking1,211 sqft","12 Clayton St, Mitchell, ON N0K 1N0"
809,"$699,900",208 King Street,Multiplex,"208 King St, York, ON M9N 1L7"
810,"$1,249,999",8 Compton Court,"4+1BD4BA0 Parking2,470 sqft","8 Compton Ct, Bolton, ON L7E 1L4"
811,"$680,000",325 Mill Street,"3+1BD2BA6 Parking1,218 sqft","325 Mill St, Toronto, ON M5A 1G9"
812,"$1,899,900",10174 Red Pine Road,"3+3BD5BA0 Parking2,211 sqft","10174 Red Pine Rd, Grand Bend, ON N0M 1T0"
813,"$1,899,000",766 Peninsula Road,"4BD3BA6 Parking47,916 sqft","766 Peninsula Rd, Gravenhurst, ON P1P 1R2"
814,"$399,900",215 West Church Street,"2BD1BA0 Parking14,069 sqft","215 Church St, Toronto, ON M5B 1Y7"
815,"$1,995,000",168 High Bluff Lane,"3+2BD3BA6 Parking2,129 sqft","168 High Bluff Ln, Thornbury, ON N0H 2P0"
816,"$325,000",282 Stephenson 2 Road W,,"282 Stephenson Rd 2 E, Port Sydney, ON P0B 1L0"
817,"$949,999",431 Northlake Drive,"3BD2BA6 Parking1,825 sqft","431 Northlake Dr, Waterloo, ON N2V 1Y6"
818,"$690,000",11 Woodland Drive,"3BD1BA0 Parking1,064 sqft","11 Woodland Dr, Roseneath, ON K0K 2X0"
819,"$845,000",114 Henry Street,"3BD1BA0 Parking1,000 sqft","114 Henry St, Whitby, ON L1N 6A1"
820,"$1,799,900",3520 Grand Oak Crossing,"4BD4BA10 Parking3,175 sqft",No Address Found
821,"$339,900",263 Parker Street,"2BD2BA0 Parking8,668 sqft","263 Parker St, Sturgeon Falls, ON P2B 3A2"
822,"$387,999",729 Squirrel Hill Drive,,"729 Squirrel Hill Dr, Kingston, ON K7P 0N4"
823,"$387,999",809 Windermere Drive,,"809 Windermere Ave, York, ON M6S 3M5"
824,"$1,550,000",54 Stanley Street,"7BD4BA12 Parking3,027 sqft","54 Stanley St., Barrie, ON L4M 6V6"
825,"$1,550,000",54 Stanley Street,"7BD4BA12 Parking3,027 sqft","54 Stanley St., Barrie, ON L4M 6V6"
826,"$750,000",57 Pearl Street,"3BD3BA6 Parking2,100 sqft","57 Pearl St, Toronto, ON"
827,"$639,900",68 Alexander Street,"3BD2BA5 Parking1,505 sqft","68 Alexander St, Toronto, ON M4Y 1B2"
828,"$999,888",41 Kintyre St,3BD3BA3 Parking,"41 Kintyre St, Courtice, ON L1E 2E4"
829,"$799,900",122 Duke St,3BD2BA11 Parking,"122 Duke St, Bowmanville, ON L1C 2W2"
830,"$1,449,900",8 Alma Ave,3BD2BA1 Parking,"8 Alma Ave, Toronto, ON M6J 1N3"
831,"$1,079,000",4855 John Street,"3BD3BA2 Parking2,000 sqft","4855 John St., Markham, ON L3R 0P9"
832,"$439,900",368 Brunswick Street,2BD1BA0 Parking842 sqft,"368 Brunswick St, Hamilton, ON L8H 6S2"
833,"$755,000",130 Glenwood Avenue,"3BD2BA1 Parking1,310 sqft","130 Glenwood Ave, St. Catharines, ON L2R 4E1"
834,"$1,579,000",1095 GOVERNOR'S Road,"3BD3BA2 Parking1,549 sqft","1095 Governors Rd, Dundas, ON L9H 5E3"
835,"$1,075,000",7 Bates Lane,"3BD1BA0 Parking1,280 sqft","7 Bates Ln, Dunnville, ON N1A 2W8"
836,"$729,000",432 MAPLE Avenue,"4BD1BA1 Parking2,100 sqft","432 Maple Ave, Oakville, ON L6J 2J3"
837,"$1,999,900",261 LAKEVIEW Avenue,"3BD2BA1 Parking1,239 sqft","261 Lakeview Ave, Burlington, ON L7N 1Y7"
838,"$349,900",1828 LONGWOODS Drive,"3BD3BA0 Parking1,486 sqft","1828 Longwoods Rd, Wardsville, ON N0L 2N0"
839,"$799,000",68 Robert St,2BD1BA3 Parking,"68 Robert St, Toronto, ON M5S 2K3"
840,"$2,299,900",17 Brant Dr,"4+2BD5BA4 Parking3,500-5,000 sqft","17 Brant Dr, Woodbridge, ON L4L 1A6"
841,"$1,788,000",4558 MOSS STREET,"3BD3BA1 Parking1,700 sqft","Toronto, ON M1E 2B6"
842,"$1,325,000",36177 BEYER ROAD,"3BD3BA9 Parking3,032 sqft",No Address Found
843,"$925,000",1377 Pascal Ave,"4BD3BA6 Parking2,500-3,000 sqft","1377 Pascal Ave, Belle River, ON N0R 1A0"
844,"$729,900",B - 133 Northlake Dr,"3BD2BA4 Parking1,100-1,500 sqft","133 B Northlake Dr, Waterloo, ON N2V 1H4"
845,"$619,000",42 East 21st St,"2BD1BA2 Parking700-1,100 sqft","42 E 21st St, Hamilton, ON L8V 2T2"
846,"$3,850,000",3003 BURFIELD PLACE,"3BD4BA4 Parking2,820 sqft","3003 Burfield Pl, West Vancouver, BC V7S 3H9"
847,"$999,000",16 Millwood Crt,"4BD3BA4 Parking1,500-2,000 sqft","16 Millwood Rd, Toronto, ON M4S 1J7"
848,"$1,398,000",10 Lone Oak Ave,4+2BD4BA4 Parking,"10 Lone Oak Ave, Brampton, ON L6S 5V5"
849,"$799,900",63 Tracey Lane,"3BD3BA6 Parking1,500-2,000 sqft","63 Tracey Ln, Collingwood, ON L9Y 0G7"
850,"$649,900",11 Derby St,"3BD1BA6 Parking700-1,100 sqft","11 Derby St, Toronto, ON M5A 2Y5"
851,"$1,949,000",1389 Stillmeadow Lane,5BD4BA4 Parking,"1389 Stillmeadow Rd, Mississauga, ON"
852,"$699,900",45417 PRINCESS AVENUE,"3BD1BA6 Parking1,864 sqft","Toronto, ON"
853,"$1,075,000",7 Bates Lane,"3BD1BA4 Parking1,100-1,500 sqft","7 Bates Ln, Dunnville, ON N1A 2W8"
854,"$1,499,999",211 Shaw St,"3BD2BA2 Parking1,500-2,000 sqft","211 Shaw St, Toronto, ON M6J 2W7"
855,"$1,999,900",261 Lakeview Ave,"3BD2BA6 Parking1,100-1,500 sqft","261 Lakeview Ave, Burlington, ON L7N 1Y7"
856,"$6,600,000",1098 DEVONSHIRE CRESCENT,"6BD8BA4 Parking5,176 sqft","Toronto, ON"
857,"$1,599,000",1390 WINTON AVENUE,"3BD1BA1 Parking1,592 sqft","Toronto, ON"
858,"$1,589,000",8822 ADACHI TERRACE,"5BD6BA4 Parking3,905 sqft",No Address Found
859,"$1,100,000",2944 Biddulph St,3+1BD4BA4 Parking,"2944 Biddulph Street, London, ON N6L 0A8"
860,"$299,900",52 Edward St,3BD2BA4 Parking,"52 Edward St, Toronto, ON M5G 1C9"
861,"$2,498,000",5485 KEITH ROAD,"7BD5BA2 Parking4,283 sqft","5485 Keith Rd, West Vancouver, BC V7W 3E1"
862,"$879,000",78 Abbey Rd,3BD3BA3 Parking,"78 Abbey Rd, Brampton, ON L6W 2T8"
863,"$849,900",69 Peacock Tr,"4BD3BA3 Parking2,000-2,500 sqft","69 Peacock Trail, New Tecumseth, ON L0L 1L0"
864,"$999,000",64 Poole Cres,"4BD3BA4 Parking2,000-2,500 sqft","64 Poole Cres, Middlesex Centre, ON N0L 1R0"
865,"$1,079,000",4855 John St,"3BD3BA4 Parking2,000-2,500 sqft","4855 John St., Markham, ON L3R 0P9"
866,"$899,649",5 Willow Cres,3BD2BA7 Parking,"5 Willow Crescent, Orangeville, ON L9V 1A5"
867,"$899,999",190 Purdy Road,"2BD3BA0 Parking29,882 sqft","190 Purdy Rd, Grafton, ON K0K 2G0"
868,"$729,900",B - 133 Northlake Drive,"3BD2BA0 Parking1,080 sqft","133 B Northlake Dr, Waterloo, ON N2V 1H4"
869,"$499,000",509 Victoria Avenue,"3+1BD2BA3 Parking1,724 sqft","509 Victoria Park Ave, Scarborough, ON M4C 5H1"
870,"$799,900",675 Prospect Street,"2+2BD1BA9 Parking1,300 sqft","675 Prospect St, Newmarket, ON L3Y 3V4"
871,"$599,900",5 Spruce Avenue,"3BD2BA5 Parking1,720 sqft","5 Spruce Ave, Richmond Hill, ON L4C 6V9"
872,"$1,900,000",392 Bay Street,"4BD2BA0 Parking17,424 sqft","392 Bay St., Toronto, ON M5H 3K5"
873,"$499,900",4 Dairy Lane,2+1BD1BA5 Parking699 sqft,"Town of, 4 Dairy Ln, Huntsville, ON P1H 1L4"
874,"$749,900",1119 Pelham Street,"3BD3BA5 Parking1,540 sqft","1119 Pelham St, Fonthill, ON L0S 1E4"
875,"$995,000",224 Bradshaw Drive,"3BD3BA5 Parking2,050 sqft","224 Bradshaw Dr, Stratford, ON N5A 0C8"
876,"$999,000",16 Millwood Court,"4BD3BA4 Parking1,927 sqft","16 Millwood Rd, Toronto, ON M4S 1J7"
877,"$699,000",LOT 35 Alpine Ridge Road,,No Address Found
878,"$819,900",5622 CANTERBURY DRIVE,"3BD2BA6 Parking1,600 sqft","Toronto, ON"
879,"$2,650,000",3908 BLANTYRE PLACE,"6BD4BA4 Parking4,368 sqft","Toronto, ON"
880,"$579,900",130 Robinson St,3BD2BA3 Parking,"130 Robinson St, Markham, ON L3P 1P1"
881,"$1,350,000",10106 RAILWAY AVENUE,"3BD2BA1 Parking1,155 sqft","10106 Railway Ave, Richmond, BC V7E 2B8"
882,"$1,249,900",6 Strathmore Pl,4+1BD4BA6 Parking,"6 Strathmore Blvd, Toronto, ON M4J 1P2"
883,"$2,369,000",1855 DRAYCOTT ROAD,"4BD3BA0 Parking2,263 sqft","Toronto, ON"
884,"$899,000",1506 Preachers Lane,,"Oxford, UK"
885,"$4,650,000",1 Warren Rd,"5+1BD5BA4 Parking3,500-5,000 sqft","1 Warren Rd, Toronto, ON M4V 2R4"
886,"$698,000",32 Violet St,"3+1BD3BA5 Parking1,100-1,500 sqft","32 Violet St, Barrie, ON L4N 9N2"
887,"$1,230,000",164 Eagle St,3+2BD2BA7 Parking,"164 Eagle St W, Newmarket, ON"
888,"$1,129,000",114 Anchors Way,"3+1BD4BA4 Parking2,500-3,000 sqft","114 Anchor's Way, Thornbury, ON N0H 2P0"
889,"$429,000",12 Helen St,"1+1BD1BA6 Parking700-1,100 sqft","12 Helen St, Woodbridge, ON"
890,"$999,000",136 Hannaford St,3BD1BA7 Parking,"136 Hannaford St, Toronto, ON M4E 3H1"
891,"$1,129,000",114 Anchors Way,"3+1BD4BA4 Parking1,991 sqft","114 Anchor's Way, Thornbury, ON N0H 2P0"
892,"$1,199,900",1521 Highway 9,"4BD2BA15 Parking2,000-2,500 sqft","1521 ON-9, Mildmay, ON N0G 2J0"
893,"$1,998,000",4 Colby Lane,3+1BD4BA6 Parking,"4 Colby Ln, Richmond Hill, ON L4C 6H5"
894,"$599,900",5 Spruce Ave,"3BD2BA2 Parking1,500-2,000 sqft","5 Spruce Ave, Whitchurch-Stouffville, ON L4A 7X3"
895,"$300,000",16 Recreation Dr,"2BD2BA2 Parking1,100-1,500 sqft","16 Recreation Dr, Innisfil, ON"
896,"$1,495,000",35 Chaumont Dr,4BD4BA4 Parking,"35 Chaumont Dr, Stoney Creek, ON L8J 2S7"
897,"$1,498,000",17 Trowell Ave,"3+2BD4BA3 Parking1,500-2,000 sqft","17 Trowell Ave, York, ON M6M 1L3"
898,"$2,295,000",126 Old Oak Lane,"4+2BD5BA4 Parking3,500-5,000 sqft","126 Old Oak Ln, Markham, ON L6B 0K4"
899,"$529,000",254 Tuscarora St,4BD2BA6 Parking,"Toronto, ON"
900,"$1,389,900",666 Geneva Park Dr,3BD3BA3 Parking,"666 Geneva Park Dr, Burlington, ON L7N 3C5"
901,"$729,000",432 Maple Ave,"4BD2BA4 Parking2,000-2,500 sqft","432 Maple Ave, Richmond Hill, ON L4C 2J6"
902,"$1,099,900",37 Barnes Ave,4BD3BA5 Parking,"37 Barnes Dr, Ajax, ON L1S 5C8"
903,"$899,999",190 Purdy Rd,"2BD3BA6 Parking1,100-1,500 sqft","190 Purdy Rd, Grafton, ON K0K 2G0"
904,"$1,879,000",230 Willow Ave,3+1BD3BA0 Parking,"230 Willow Ave, Toronto, ON M4E 3K7"
905,"$1,249,900",21 Gateway Ave,"3+1BD4BA4 Parking2,000-2,500 sqft","21 Gateway Blvd, Toronto, ON"
906,"$469,900",114 Davis St,"2BD2BA4 Parking1,100-1,500 sqft","114 Davis St, Thorold, ON L2V 1E6"
907,"$1,399,000",19 Cemetery Rd,"3+2BD3BA8 Parking2,000-2,500 sqft","19 Cemetery Rd, Uxbridge, ON L9P 1R1"
908,"$948,000",28 Grist Mill Rd,3BD2BA4 Parking,"28 Grist Mill Rd, Holland Landing, ON L9N 1B5"
909,"$625,000",14 Madison St,1BD1BA0 Parking,"14 Madison Ave, Toronto, ON M5R 2S1"
910,"$1,100,000",58 Bradshaw Dr,"2+2BD3BA4 Parking2,000-2,500 sqft","58 Bradshaw Dr, Stratford, ON N5A 0C8"
911,"$999,900",28 Crawford Pl,"1+3BD3BA6 Parking3,000-3,500 sqft","28 Crawford Pl, Brant, ON"
912,"$799,900",30 Brighton Rd,"3+1BD3BA3 Parking1,500-2,000 sqft","30 Brighton Rd, Barrie, ON L4M 6S4"
913,"$199,900",00 Tobacco Road,,No Address Found
914,"$3,600,000",45 Walmer Rd,4+1BD6BA6 Parking,"45 Walmer Rd, Toronto, ON M5R 2X2"
915,"$1,638,800",14 Henderson Ave,3+2BD3BA3 Parking,"14 Henderson Ave, Thornhill, ON L3T 2K3"
916,"$759,000",8 Mill St,3BD1BA3 Parking,"8 Mill St, Thornhill, ON L4J 8C5"
917,"$2,590,000",236 Summit Dr,"5BD4BA12 Parking3,000-3,500 sqft","236 Summit Dr, Caesarea, ON L0B 1E0"
918,"$849,000",9 Bowman Ave,"5+1BD4BA5 Parking1,500-2,000 sqft","9 Bowman Ave, Barrie, ON L4M 1V1"
919,"$1,888,000",65 Fairview Ave,3+1BD4BA6 Parking,"65 Fairview Ave, Whitchurch-Stouffville, ON L4A 1C8"
920,"$924,900",3643 Allen Tr,4+1BD3BA4 Parking,"3643 Allen Tr, Fort Erie, ON L0S 1R0"
921,"$749,900",9 Centennial Dr,"3BD1BA4 Parking1,500-2,000 sqft","9 Centennial Dr, Grimsby, ON L3M 3V9"
922,"$779,000",16 Lisa Court,"5BD2BA0 Parking1,010 sqft","16 Lisa Ct, Hamilton, ON L8V 4P9"
923,"$2,788,000",4721 RUTLAND ROAD,"6BD3BA5 Parking3,464 sqft","Toronto, ON"
924,"$19,500,000",3824 SUNRIDGE DRIVE,"6BD7BA8 Parking7,492 sqft","3824 Sunridge Dr, Whistler, BC V0N 1B3"
925,"$809,000",6 Sackville St,3BD2BA5 Parking,"6 Sackville St, Toronto, ON"
926,"$1,299,900",3367 200 STREET,"4BD2BA10 Parking1,900 sqft","3367 200 St, Langley, BC V3A 4W5"
927,"$1,199,000",3037 SANDPIPER DRIVE,"6BD4BA4 Parking3,686 sqft","Toronto, ON"
928,"$1,099,900",37 Barnes Avenue,"4BD3BA0 Parking1,728 sqft","37 Barnes Ave, Brantford, ON N3R 4Y9"
929,"$879,900",38 Willowrun Drive,"3BD3BA4 Parking1,680 sqft","38 Willowrun Dr, Kitchener, ON N2A 0H6"
930,"$579,900",130 Robinson Street,"3BD2BA0 Parking1,800 sqft","130 Robinson St, Toronto, ON M6J 1M2"
931,"$1,249,900",6 Strathmore Place,"4+1BD4BA6 Parking2,740 sqft","6 Strathmore Blvd, Toronto, ON M4J 1P2"
932,"$799,900",63 Tracey Lane,"3BD3BA6 Parking1,540 sqft","63 Tracey Ln, Collingwood, ON L9Y 0G7"
933,"$849,900",1820 Faircloth Street,"3BD2BA0 Parking1,500 sqft","1820 Faircloth Rd, London, ON N6G 5E9"
934,"$747,288",40 White Tail Path,"2BD2BA0 Parking1,226 sqft",No Address Found
935,"$828,883",96 Ridge Road,"3BD3BA2 Parking1,452 sqft","96 Ridge Rd, Toronto, ON"
936,"$529,900",94 Rodney Street,,"94 Rodney St, Barrie, ON"
937,"$748,900",4 Fourth Street,"3BD3BA0 Parking1,700 sqft","Toronto, ON"
938,"$1,090,000",1861 Kyle Court,"3+2BD4BA6 Parking2,633 sqft","1861 Kyle Ct, London, ON N6G 0A6"
939,"$698,000",32 Violet Street,"3BD3BA5 Parking1,411 sqft","32 Violet St, Barrie, ON L4N 9N2"
940,"$699,900",177 Creighton Drive,"3BD2BA0 Parking1,230 sqft","Hamilton, ON"
941,"$699,900",105 Potter Drive,"3BD3BA0 Parking1,485 sqft","105 Potter Dr, Belleville, MI 48111, USA"
942,"$599,000",225 Fernwood Drive,"3+2BD2BA3 Parking1,213 sqft","225 Fernwood Dr, Gravenhurst, ON P1P 1P5"
943,"$869,000",17 Agnes Street,"3BD3BA6 Parking1,845 sqft","17 Agnes St, Mississauga, ON L5B 3X7"
944,"$1,199,900",1521 Highway 9,"4BD2BA0 Parking47,916 sqft","1521 ON-9, Mildmay, ON N0G 2J0"
945,"$249,000",1 Silver Street,,"1 Silver St, Port Perry, ON L9L 1L2"
946,"$725,000",68 Chapel Street,"3BD3BA0 Parking1,699 sqft","68 Chapel St, Brampton, ON L6W 2H7"
947,"$219,900",152 Bay Street,,"152 Bay St., Toronto, ON M5J 2L5"
948,"$725,000",66 Chapel Street,"3BD3BA0 Parking1,699 sqft","66 Chapel St, Brampton, ON L6W 2H7"
949,"$699,000",317 Erie Street,1BD2BA0 Parking800 sqft,"Toronto, ON"
950,"$679,900",179 Creighton Drive,"3BD2BA0 Parking1,100 sqft","Hamilton, ON"
951,"$299,900",52 Edward Street,"3BD2BA4 Parking11,064 sqft","52 Edward St, Toronto, ON M5G 1C9"
952,"$2,625,000",7 - 1523 Fish Hatchery Road,"3BD2BA0 Parking65,535 sqft","1523 Fish Hatchery Rd, Utterson, ON P0B 1M0"
953,"$395,000",4 Tramway Avenue,"3BD1BA4 Parking65,535 sqft","4 Tramway Ave, London N9 8PE, UK"
954,"$619,000",42 East 21st Street,2BD1BA2 Parking800 sqft,"42 E 21st St, Hamilton, ON L8V 2T2"
955,"$569,000",6 Stone Street,"3BD2BA0 Parking1,200 sqft","6 Stone St, Georgetown, ON L7G 5W6"
956,"$754,900",2698 Delmar Street,"3BD3BA4 Parking1,600 sqft","2698 Delmar St, Kingston, ON"
957,"$734,900",2694 Delmar Street,"3BD3BA4 Parking1,450 sqft","2694 Delmar St, Kingston, ON K7P 0J1"
958,"$579,900",120 Hazlett Street,"3BD3BA3 Parking1,385 sqft","Toronto, ON"
959,"$649,900",11 Derby Street,3BD1BA6 Parking960 sqft,"11 Derby St, Toronto, ON M5A 2Y5"
960,"$499,000",90 Sunset Avenue,"3+1BD2BA5 Parking1,100 sqft","90 Sunset Ave, Etobicoke, ON"
961,"$799,900",30 Brighton Road,"3+1BD3BA3 Parking1,581 sqft","30 Brighton Rd, Barrie, ON L4M 6S4"
962,"$1,049,900",1548 Fox Point Road,"2BD1BA4 Parking14,287 sqft","1548 Fox Point Rd, Dwight, ON P0A 1H0"
963,"$1,745,000",LOT 15 Bowen Place,"3BD3BA0 Parking32,582 sqft","15 Bowen Pl, Leominster, MA 01453, USA"
964,"$1,159,000",74 Alexander Rd,3BD2BA4 Parking,"74 Alexander Rd, Newmarket, ON L3Y 3J5"
965,"$2,599,000",10671 SOUTHRIDGE ROAD,"5BD5BA8 Parking3,675 sqft","Toronto, ON M4C 3M4"
966,"$1,898,000",11531 WILLIAMS ROAD,"6BD5BA3 Parking2,211 sqft","11531 Williams Rd, Niagara Falls, NY 14304, USA"
967,"$2,300,000",14188 BEAR CREEK DRIVE,"4BD5BA2 Parking3,259 sqft","Barrie, ON"
