,Price,Address,Specifics,full_address
2701,"$1,299,800",3389 Brushland Crescent,"4+2BDBA8 Parking3,790 sqft","Brushland Crescent, London, Southwestern Ontario, Ontario, N6P 0B6, Canada"
2702,"$1,099,990",98 Michigan Avenue,"3+2BD3BA6 Parking1,600 sqft","98, Michigan Avenue, Massapequa, Town of Oyster Bay, Nassau County, New York, 11758, United States"
2703,"$549,900",81 Robert Street,"3BD2BA1 Parking2,288 sqft","81, Robert Street, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5S 2K2, Canada"
2704,"$1,099,900",64 Burton Street,"4BD3BA6 Parking2,292 sqft","64, Burton Street, Marle Hill, St Paul’s, Cheltenham, Gloucestershire, England, GL50 3NE, United Kingdom"
2705,"$589,900",42 Rosewood Drive,"3BD2BA3 Parking1,295 sqft","42, Rosewood Drive, Stanley Park, Kitchener, Region of Waterloo, Southwestern Ontario, Ontario, N2A 1Y9, Canada"
2706,"$1,095,000",591 County Road 40,"2+1BD3BA22 Parking1,615 sqft","591, County Road 40, Town of Louisville, Town of Massena, Saint Lawrence County, New York, 13662, United States"
2707,"$1,199,000",2350 Burnham Line,"3BD1BA12 Parking65,535 sqft","2350, Burnham Line, Otonabee–South Monaghan, Peterborough County, Central Ontario, Ontario, K9H 7M9, Canada"
2708,"$1,185,000",1160 Mt St Louis Road E,"2+2BD2BA10 Parking1,120 sqft","1160, Mount Saint Louis Road East, Oro-Medonte, Simcoe County, Central Ontario, Ontario, Canada"
2709,"$499,000",58 Lake Street,"2BD2BA2 Parking1,636 sqft","58, Lake Street, Brighton, Boston, Suffolk County, Massachusetts, 02138, United States"
2710,"$380,000",21 Baycrest Drive,,"21, Baycrest Drive, Oro-Medonte, Simcoe County, Central Ontario, Ontario, L4M 4R4, Canada"
2711,"$879,000",14 Chalmers Court,"3+1BD2BA4 Parking1,340 sqft","14, Chalmers Court, Calton, Glasgow, Glasgow City, Alba / Scotland, G40 2NG, United Kingdom"
2712,"$3,199,900",514 Oxbow Road,"5BD5BA6 Parking20,211 sqft","514, Oxbow Road, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2K 1W9, Canada"
2713,"$699,900",2 Beaver Crescent,"3+1BD3BA6 Parking9,104 sqft","2, Beaver Crescent, Collins Bay, Kingston, Eastern Ontario, Ontario, K7M 6H9, Canada"
2714,"$424,900",905 Highway 7,"3BD1BA4 Parking1,500 sqft","905, Highway 7, Ecum Secum, St. Mary's District Municipality, Guysborough County, Nova Scotia, Canada"
2715,"$2,250,000",90 Fitzwilliam Boulevard,"4+1BD5BA9 Parking3,800 sqft","90, Fitzwilliam Boulevard, London, Southwestern Ontario, Ontario, N6H 3Y3, Canada"
2716,"$1,084,999",111 Ballantine Drive,"3BD3BA3 Parking1,747 sqft","111, Ballantine Drive, Georgetown, Halton Hills, Halton Region, Golden Horseshoe, Ontario, L7G 0L5, Canada"
2717,"$2,100,000",11235 Argyle Street,,"11235, Argyle Street, North Middlesex, Middlesex County, Southwestern Ontario, Ontario, N0M 1A0, Canada"
2718,"$729,900",180 Garfield Avenue,"3BD1BA4 Parking1,177 sqft","180, Garfield Avenue, Fairmount Apartments, Hyde Park, Boston, Suffolk County, Massachusetts, 02136, United States"
2719,"$699,000",161 Tall Pines Drive,2+1BD1BA8 Parking971 sqft,"161, Tall Pines Drive, Tiny, Simcoe County, Central Ontario, Ontario, L9M 0K6, Canada"
2720,"$699,000",4514 Penetanguishene Road,"3BD2BA4 Parking2,187 sqft","Penetanguishene Road, Airport Heights, St. John's, Newfoundland, Newfoundland and Labrador, A1C 1E9, Canada"
2721,"$714,000",616851 County Road 29,"4BD3BA10 Parking1,554 sqft","County Road 29, Sartell, Benton County, Minnesota, 56379, United States"
2722,"$499,000",58 Lake Street,"2BD2BA2 Parking1,636 sqft","58, Lake Street, Brighton, Boston, Suffolk County, Massachusetts, 02138, United States"
2723,"$1,480,000",7185 Stacey Drive,"3BD3BA6 Parking2,500 sqft","Stacey Drive, Cranston, Providence County, Rhode Island, 02886, United States"
2724,"$4,799,000",269 Chartwell Road,"4+1BD8BA7 Parking5,578 sqft","269, Chartwell Road, Chartwell, Richland County, South Carolina, 29210, United States"
2725,"$1,649,000",3332/3348 Hwy 3 E,"3BD2BA12 Parking65,535 sqft",No Address Found
2726,"$575,000",62 41st Street S,3BD1BA4 Parking975 sqft,"62, 41st Street South, Wasaga Beach, Simcoe County, Central Ontario, Ontario, L9Z 1Z9, Canada"
2727,"$799,900",209314 26 Highway,,No Address Found
2728,"$649,900",55 Saunby Street,2+3BD2BA4 Parking814 sqft,"55, Saunby Street, London, Southwestern Ontario, Ontario, N6H 2C2, Canada"
2729,"$750,000",85 Hood Street,"3BD2BA6 Parking1,460 sqft","85, Hood Street, Springfield, Hampden County, Massachusetts, 01111, United States"
2730,"$694,900",2021 Clarence Street,3BD2BA6 Parking850 sqft,"2021, Clarence Street, Sarnia, Lambton County, Southwestern Ontario, Ontario, N7W 1B6, Canada"
2731,"$4,799,000",269 Chartwell Road,,"269, Chartwell Road, Chartwell, Richland County, South Carolina, 29210, United States"
2732,"$1,079,888",86 Harbourtown Crescent,"4+1BD4BA3 Parking1,900 sqft","86, Harbourtown Crescent, Brampton, Peel Region, Golden Horseshoe, Ontario, L6V 4P3, Canada"
2733,"$1,129,900",48 Muirhead Crescent,"4BD3BA4 Parking10,541 sqft","48, Muirhead Crescent, Brantford, Southwestern Ontario, Ontario, N3R 6L4, Canada"
2734,"$899,900",4241 Hwy 7,"4BD3BA6 Parking20,952 sqft","4241, Highway 7, Oyster Pond, Halifax Regional Municipality, Halifax County, Nova Scotia, B0J 1W0, Canada"
2735,"$399,900",769 Sevilla Park Place,1+3BD2BA2 Parking511 sqft,"769, Sevilla Park Place, London, Southwestern Ontario, Ontario, N5Y 4Z3, Canada"
2736,"$899,900",4241 Hwy 7,"4BD3BA6 Parking20,952 sqft","4241, Highway 7, Oyster Pond, Halifax Regional Municipality, Halifax County, Nova Scotia, B0J 1W0, Canada"
2737,"$719,000",719 South Wenige Drive,"3BD3BA3 Parking1,400 sqft","South Wenige Drive, London, Southwestern Ontario, Ontario, N5X 4M7, Canada"
2738,"$699,900",37 Georgias Walk,"2+2BD2BA5 Parking1,088 sqft","37, Georgias Walk, Victoria Harbour, Tay, Simcoe County, Central Ontario, Ontario, L0K 2A0, Canada"
2739,"$1,450,000",67 Watermill Street,"4+2BD4BA5 Parking2,280 sqft","67, Watermill Street, Kingsville, Essex County, Southwestern Ontario, Ontario, N9Y 1E1, Canada"
2740,"$649,000",684 Chestnut Street,2BD1BA4 Parking709 sqft,"684, Chestnut Street, City of Ithaca, Ulysses, Tompkins County, New York, 14850, United States"
2741,"$749,900",15 St Albans Drive,"4BD2BA6 Parking1,860 sqft","15, St Albans Drive, Hiland Park, Hampton, Virginia, 23669, United States"
2742,"$1,489,900",7814 Richardson's Road,"2+1BD3BA13 Parking65,535 sqft","7814, Richardson's Road, Port Hope, Northumberland County, Central Ontario, Ontario, L0A 1B0, Canada"
2743,"$849,900",26 Gibbon Drive,"3+1BD4BA6 Parking1,938 sqft","26, Gibbon Drive, Letitia Heights, Barrie, Central Ontario, Ontario, L4N 6J8, Canada"
2744,"$1,050,000",55 Wildwood Trail,"3+3BD3BA9 Parking1,700 sqft","55, Wildwood Trail, Pine Valley, Northampton, Town of Riverhead, Suffolk County, New York, 11901, United States"
2745,"$649,000",44 Stone Gate Road,"2BD2BA2 Parking1,067 sqft","44, Stone Gate Road, Kawartha Lakes, Central Ontario, Ontario, K0M 1L0, Canada"
2746,"$1,149,000",39 Farlain Lake Road E,"4BD4BA12 Parking3,000 sqft","39, Farlain Lake Road East, Tiny, Simcoe County, Central Ontario, Ontario, L9M 0C2, Canada"
2747,"$2,499,995",2205 Mewburn Road,"3+2BD3BA23 Parking2,603 sqft","2205, Mewburn Road, Niagara Falls, Niagara Region, Golden Horseshoe, Ontario, L2H 3C6, Canada"
2748,"$499,000",16 West Street,"5BD2BA4 Parking2,325 sqft","16, West Street, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States"
2749,"$699,900",63 Haida Place,"3+2BD2BA4 Parking1,758 sqft","63, Haida Place, North Woodstock, Woodstock, Oxford County, Southwestern Ontario, Ontario, N4T 1R8, Canada"
2750,"$330,000","200 Shoreline Drive, Lot 10",,No Address Found
2751,"$84,700",PART 3 Marleau Road,,No Address Found
2752,"$3,299,000",2832 GLANCASTER Road,"4BD4BA2 Parking2,832 sqft","2832, Glancaster Road, Hamilton, Golden Horseshoe, Ontario, N3W 1X2, Canada"
2753,"$675,000",197 SILVERBIRCH Boulevard,"2BD2BA1 Parking1,390 sqft","197, Silverbirch Boulevard, Hamilton, Golden Horseshoe, Ontario, L9B 2X5, Canada"
2754,"$1,750,000",3597 GLEN ELGIN Drive,"3BD4BA3 Parking2,789 sqft","3597, Glen Elgin Drive, Jordan, Lincoln, Niagara Region, Golden Horseshoe, Ontario, L0R 1S0, Canada"
2755,"$759,000",7011 Highway 6 Rd,"4BD2BA6 Parking2,000-2,500 sqft",No Address Found
2756,"$899,900",66 Fordwich Blvd,3BD4BA3 Parking,"66, Fordwich Boulevard, Brampton, Peel Region, Golden Horseshoe, Ontario, L7A 1T8, Canada"
2757,"$1,299,905",66 O'hara Pl,4+4BD5BA6 Parking,"66, O'Hara Place, Brampton, Peel Region, Golden Horseshoe, Ontario, L6Y 4W8, Canada"
2758,"$999,999",40 Doncaster Cres,"3+2BD4BA4 Parking1,500-2,000 sqft","40, Doncaster Crescent, Newcastle, Clarington, Durham Region, Golden Horseshoe, Ontario, L1B 1E2, Canada"
2759,"$949,000",160 East Waseosa Lake Rd,"3BD2BA12 Parking1,500-2,000 sqft","East Waseosa Lake Road, Huntsville, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, P0A 1R0, Canada"
2760,"$999,000",33 Slater Circ,4+1BD3BA5 Parking,No Address Found
2761,"$719,000",25 Oak St,3BD2BA4 Parking,No Address Found
2762,"$1,199,988",75 Welland Street S,"3BD3BA0 Parking1,834 sqft","75, Welland Street South, Thorold, Niagara Region, Golden Horseshoe, Ontario, L2V 1R2, Canada"
2763,"$1,200,000",605 Conners Drive,"4BD3BA4 Parking12,501 sqft","Conners Drive, Rancho Circle, Twin Lakes, Las Vegas, Clark County, Nevada, 89106, United States"
2764,"$999,999",8 Tobermory Cres,"3BD3BA4 Parking1,500-2,000 sqft","8, Tobermory Crescent, Brampton, Peel Region, Golden Horseshoe, Ontario, L6V 4T3, Canada"
2765,"$1,999,999",5551 25 Sdrd,"4BD4BA12 Parking2,500-3,000 sqft",No Address Found
2766,"$1,200,000",605 Conners Dr,"4BD3BA4 Parking2,000-2,500 sqft","Conners Drive, Rancho Circle, Twin Lakes, Las Vegas, Clark County, Nevada, 89106, United States"
2767,"$1,449,900",15 Tobe Terr,"4BD3BA6 Parking3,000-3,500 sqft","15, Tobe Terrace, Highland Ridge, Fergus, Centre Wellington, Wellington County, Southwestern Ontario, Ontario, N1M 2R3, Canada"
2768,"$859,900",7010 York Dr,"3BD2BA4 Parking1,500-2,000 sqft","7010, York Drive, Niagara Falls, Niagara Region, Golden Horseshoe, Ontario, L2E 6M9, Canada"
2769,"$1,299,999",675 Cumberland Ave,5BD1BA4 Parking,"675, Cumberland Avenue, Kamloops, Thompson-Nicola Regional District, British Columbia, V2B 1Y9, Canada"
2770,"$1,588,000",70 Frank Kelly Dr,"4BD4BA4 Parking3,000-3,500 sqft","Frank Kelly Drive, Holland Landing, East Gwillimbury, York Region, Golden Horseshoe, Ontario, L9N 1H5, Canada"
2771,"$1,899,000",26 Kippen Crct,"4+2BD5BA6 Parking3,000-3,500 sqft",No Address Found
2772,"$1,089,000",3 Norris Pl,"4BD3BA3 Parking2,000-2,500 sqft","3, Norris Place, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M9W 6A7, Canada"
2773,"$2,990,000",841 Danforth Ave,3BD3BA8 Parking,"841, Danforth Avenue, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4K 1P6, Canada"
2774,"$559,000",29 Lancaster St E,3BD3BA3 Parking,"29, Lancaster Street East, Civic Centre, Kitchener, Region of Waterloo, Southwestern Ontario, Ontario, N2H 5E6, Canada"
2775,"$869,000",50 Prouse Dr,3+1BD2BA3 Parking,"50, Prouse Drive, Brampton, Peel Region, Golden Horseshoe, Ontario, L6V 1P8, Canada"
2776,"$679,900",13 Beverly St,3BD1BA6 Parking,"13, Beverly Street, Stittsville, Goulbourn, Ottawa, Eastern Ontario, Ontario, K2S 1V4, Canada"
2777,"$1,250,000",2 Condotti Dr,"4+3BD4BA3 Parking2,000-2,500 sqft","2, Condotti Drive, The Estates of Rainbow Creek, Vaughan, York Region, Golden Horseshoe, Ontario, L4L 6H3, Canada"
2778,"$799,900",9 Market St,4BD1BA3 Parking,"Tourist Hotel, 9, Market Street, Nakivubo, Nakasero, Kampala Capital City, Kampala, Central Region, Uganda"
2779,"$1,649,900",997 Niagara Stone Rd,4BD2BA33 Parking,"997, Niagara Stone Road, Niagara-on-the-Lake, Niagara Region, Golden Horseshoe, Ontario, L0S 1J0, Canada"
2780,"$704,500",1452 Cataract Rd,"3BD1BA12 Parking1,500-2,000 sqft","1452, Cataract Road, Caledon, Peel Region, Golden Horseshoe, Ontario, L7K 0S3, Canada"
2781,"$788,888",183 Mary St N,4BD3BA3 Parking,"183, Mary Street North, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1G 7S2, Canada"
2782,"$3,598,905",7810 Castlederg Side Road,"4BD2BA12 Parking2,698 sqft","Castlederg Side Road, Caledon, Peel Region, Golden Horseshoe, Ontario, L7E 3E2, Canada"
2783,"$2,980,000",138 Kingsdale Ave,4+1BD5BA6 Parking,"138, Kingsdale Avenue, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 6W1, Canada"
2784,"$999,900",49 Patna Cres,3+1BD4BA5 Parking,"49, Patna Crescent, Vaughan, York Region, Golden Horseshoe, Ontario, L6A 1L7, Canada"
2785,"$9,700,000",9659 Winston Churchill Blvd,7BD5BA8 Parking,"9659, Winston Churchill Boulevard, Halton Hills, Halton Region, Golden Horseshoe, Ontario, L7A 0H2, Canada"
2786,"$999,905",72 Rachlin Dr,"3+2BD4BA3 Parking2,000-2,500 sqft","72, Rachlin Drive, Acton, Halton Hills, Halton Region, Golden Horseshoe, Ontario, L7J 2N3, Canada"
2787,"$1,399,000",110 Living Cres,"3+1BD4BA2 Parking2,000-2,500 sqft","110, Living Crescent, Victoria Square, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 0K2, Canada"
2788,"$949,900",70 Mccormick Drive,"3BD3BA3 Parking1,544 sqft","70, McCormick Drive, Hespeler, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3C 2T5, Canada"
2789,"$374,999",4 John Avenue,2BD1BA4 Parking872 sqft,"4, John Avenue, Elmont, Town of Hempstead, Nassau County, New York, 11003, United States"
2790,"$849,900",7010 York Drive,"3BD2BA4 Parking1,800 sqft","7010, York Drive, Niagara Falls, Niagara Region, Golden Horseshoe, Ontario, L2E 6M9, Canada"
2791,"$425,000",766 Strand Street,2+1BD2BA5 Parking900 sqft,"766, Strand Street, London, Southwestern Ontario, Ontario, N5Y 3K7, Canada"
2792,"$849,000",7926 Hwy 7,"2BD2BA10 Parking1,100 sqft","7926, Highway 7, Musquodoboit Harbour, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada"
2793,"$2,500,000",11045 Bayham-Norfolk Boundary Line,Detached,No Address Found
2794,"$999,999",40 Doncaster Crescent,"3+2BD4BA4 Parking1,526 sqft","40, Doncaster Crescent, Newcastle, Clarington, Durham Region, Golden Horseshoe, Ontario, L1B 1E2, Canada"
2795,"$679,900",13 Beverly Street,"3BD1BA6 Parking1,250 sqft","13, Beverly Street, Stittsville, Goulbourn, Ottawa, Eastern Ontario, Ontario, K2S 1V4, Canada"
2796,"$1,089,000",3 Norris Place,"4BD3BA3 Parking2,000 sqft","3, Norris Place, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M9W 6A7, Canada"
2797,"$1,178,888",96 Sandringham Drive,"4+1BD4BA4 Parking1,722 sqft","96, Sandringham Drive, Clarington, Durham Region, Golden Horseshoe, Ontario, L1E 1W8, Canada"
2798,"$955,000",27 Firenza Dr E,3+2BD3BA3 Parking,"East Via Firenza Drive, Fresno, Fresno County, CAL Fire Southern Region, California, 93607, United States"
2799,"$749,900",621 Canfield Pl,3BD3BA6 Parking,"621, Canfield Place, Shelburne, Dufferin County, Central Ontario, Ontario, L9V 3C9, Canada"
2800,"$2,899,000",219 Bayshore Rd,3BD3BA7 Parking,"219, Bayshore Road, Greater Napanee, Lennox and Addington County, Eastern Ontario, Ontario, K7R 3K7, Canada"
2801,"$899,998",119 COVE Crescent,"3BD3BA2 Parking1,324 sqft","119, Cove Crescent, Piney Point Estates, York County, Virginia, 23692, United States"
2802,"$997,000",4444 JOHN Street E,"4BD3BA2 Parking1,650 sqft",No Address Found
2803,"$699,999",115 Gracie St,3+1BD2BA3 Parking,"115, Gracie Street, Shelburne, Dufferin County, Central Ontario, Ontario, L0N 1S1, Canada"
2804,"$899,900",231 Evans Dr,"4BD4BA4 Parking2,500-3,000 sqft","231, Evans Drive, Peterborough, Central Ontario, Ontario, K9H 5S3, Canada"
2805,"$1,225,000",114 Branigan Cres,4BD4BA3 Parking,"Branigan Crescent, Halton Hills, Halton Region, Golden Horseshoe, Ontario, L7G 5H7, Canada"
2806,"$569,900",10 Murray St,3BD1BA7 Parking,"Aahar, 10, Murray Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10007, United States"
2807,"$2,250,000",300 Eaton St,"4BD5BA4 Parking3,500-5,000 sqft","300, Eaton Street, Georgetown, Halton Hills, Halton Region, Golden Horseshoe, Ontario, L7G 5V6, Canada"
2808,"$1,599,900",14500 MAGDALEN CRESCENT,"1BD1BA4 Parking1,470 sqft","Magdalen Crescent, Pirimai, Napier City, Hawke's Bay, 4141, New Zealand / Aotearoa"
2809,"$999,000",2275 Courtland Dr,"3BD2BA4 Parking1,100-1,500 sqft","2275, Courtland Drive, Burlington, Halton Region, Golden Horseshoe, Ontario, L7R 1T8, Canada"
2810,"$2,299,000",4830 Terra Bella Dr,"4+1BD4BA6 Parking3,500-5,000 sqft","Terra Bella Drive, Terra Bella, Southlake, Tarrant County, Texas, 76092, United States"
2811,"$1,199,000",34 Obediah Cres,4BD3BA4 Parking,No Address Found
2812,"$1,399,900",2 Glenn Howard Crt,"3BD4BA8 Parking1,500-2,000 sqft",No Address Found
2813,"$1,100,000",4 Greenwich St,"4BD3BA6 Parking2,000-2,500 sqft","4, Greenwich Street, Ardagh Bluffs, Barrie, Central Ontario, Ontario, L4N 8A1, Canada"
2814,"$894,900",778 Portage Park Lane,"3+2BD3BA7 Parking1,500-2,000 sqft","778, Portage Park Lane, Midland, Simcoe County, Central Ontario, Ontario, L4R 3L9, Canada"
2815,"$1,989,000",48 Cadorna Ave,4+1BD4BA1 Parking,"48, Cadorna Avenue, Toronto—Danforth, East York, Toronto, Golden Horseshoe, Ontario, M4J 3R7, Canada"
2816,"$1,299,000",1435 Sheldon St,"4BD3BA4 Parking3,000-3,500 sqft","1435, Sheldon Street, Innisfil, Simcoe County, Central Ontario, Ontario, L9S 4B2, Canada"
2817,"$600,000",527 Front St,"2+2BD4BA4 Parking2,000-2,500 sqft","527, Front Street, Village of Marathon, Town of Marathon, Freetown, Cortland County, New York, 13803, United States"
2818,"$1,400,000",131 King St,4+1BD2BA8 Parking,"Kingsgate Hotel, 131, King Street, Melbourne, City of Melbourne, Victoria, 3000, Australia"
2819,"$1,289,000",9256 117 STREET,"5BD3BA0 Parking2,236 sqft","9256, 117 Street, Kennedy, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 5W9, Canada"
2820,"$1,230,000",400 Cherokee Blvd,3+2BD2BA3 Parking,"400, Cherokee Boulevard, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2H 2W7, Canada"
2821,"$1,350,000",21965 WICKLOW WAY,"2BD1BA6 Parking1,360 sqft","Wicklow Way, Ballinacor ED, The Municipal District of Arklow, County Wicklow, Leinster, Éire / Ireland"
2822,"$749,000",1 Bobolink Rd,3+1BD2BA4 Parking,"1, Bobolink Road, Westford, Middlesex County, Massachusetts, 08163, United States"
2823,"$649,990",612 Canfield Pl,3BD2BA4 Parking,"612, Canfield Place, Shelburne, Dufferin County, Central Ontario, Ontario, L9V 3C9, Canada"
2824,"$799,800",40 Jeffrey St,"4BD2BA4 Parking1,500-2,000 sqft","40, Jeffrey Street, Barrie, Central Ontario, Ontario, L4M 2E9, Canada"
2825,"$1,019,900",96 Somerville Rd,4+1BD4BA6 Parking,"96, Somerville Road, Small Heath, Birmingham, West Midlands Combined Authority, England, B10 9HD, United Kingdom"
2826,"$1,499,900",887 Vintner Dr,3BD4BA6 Parking,"887, Vintner Drive, Rathwood, Mississauga, Peel Region, Golden Horseshoe, Ontario, L4Y 3P5, Canada"
2827,"$849,800",1977 Champlain Road,"3BD2BA17 Parking1,550 sqft","1977, Champlain Road, Tiny, Simcoe County, Central Ontario, Ontario, Canada"
2828,"$1,399,900",2 Glenn Howard Court,"3BD4BA8 Parking2,000 sqft",No Address Found
2829,"$859,999",48 Ashgrove Avenue,"3+1BD2BA3 Parking1,233 sqft","48, Ashgrove Avenue, Ashgrove, Brisbane City, Queensland, 4060, Australia"
2830,"$999,905",72 Rachlin Drive E,"3+2BD4BA3 Parking2,284 sqft",No Address Found
2831,"$999,999",32 Allness Rd,4+1BD4BA3 Parking,"32, Allness Road, Brampton, Peel Region, Golden Horseshoe, Ontario, L7A 2Z7, Canada"
2832,"$1,500,000",6074 Leeside Cres,3+2BD4BA6 Parking,"6074, Leeside Crescent, Mississauga, Peel Region, Golden Horseshoe, Ontario, L5M 5K5, Canada"
2833,"$1,399,000",25 Ash Hill Ave,4+1BD4BA6 Parking,"Ash Hill Avenue, Caledon, Peel Region, Golden Horseshoe, Ontario, L7C 0H3, Canada"
2834,"$949,000",1331 Whitelaw Ave,"3+1BD4BA4 Parking1,500-2,000 sqft","1331, Whitelaw Avenue, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1K 0W6, Canada"
